double,Eligibility_last_decision,Eligibility_note,Double_coder,Title,unique_ID,moderators_checked,long_cite,short_cite,doi/url ,year,source,publication_type,coder,peer_reviewed,country_data_collected_from,research_design ,expt_num,if_exp_num_not_1_same_subject,feedback_type,delay_definition ,feedback_delay_difference,delay_i(seconds/item),delay_d(seconds/item),retention_interval_difference_last_feedback_posttest_immediate_vs_delayed,delayed_feedback_given_in,training_duration_sec,nb_question/item_in_training,feedback_delay_difference_converted_to_time(sec),educational_level,learning_domain,task_level,task_leve_in_vanderkleij,experimental_vs_curriculum_based_task,prior_knowledge,arbitrary_learning,participants_have_prior_knowledge_on_task,study_setting,memory_type,mean_age,sd_age,min_age,max_age,gender,answer_type_in_training,learning_material_type_in_training,participant_design,study_structure,conditions_order,assignment_participants,interval_btw_last_feedback_and_posttest_controlled,measure_of_outcome,memory_retrieval_vs_knowledge_application,posttest_category,type_posttest,item_posttest,feedback_provider,system_adaptivity,data_link ,preregistered,n_excluded,nb_measurement_points,time_limit_for_answer,time_limit_for_answer_not_indicated_explicitly,extra_group_exist,n_posttest_in_exp,posttest_number,retention_interwal(day)_i,retention_interwal(day)_d,feedback_provided_i,feedback_provided_d,nb_times_feedback_provided_i,nb_times_feedback_provided_d,feedback_remind_answer_i,feedback_remind_answer_d,webplotdigitizer used?,N_total,n_extra_group_if_any,n_i,n_d,mean_i,mean_d,sd_i,sd_d,se_i,se_d,lower_CI,upper_CI,t,SEM,F,cohens_f,se_f,F_sign_change,df,p,eta_square,partial_eta_square,odd_ratio,log_odd,SE_log_odd,corr,power,beta,SE_beta,SD_beta,n_point,effect_size_original,SE_original,effect_size_by_calculator,se_by_calculator,effect_size_double_coder,se_effect_size_double_coder,effect_size_formula_to_be_used,alternative_effect_size_formula_to_be_used,decision_justification,Question/objective sufficiently described?,Study design evident and appropriate? ,Method of subject/comparison group selection or source of information/input variables described and appropriate? ,"Subject (and comparison group, if applicable) characteristics sufficiently described?","If interventional and random allocation was possible, was it described?","If interventional and blinding of investigators was possible, was it reported?","If interventional and blinding of subjects was possible, was it reported?",Outcome and (if applicable) exposure measure(s) well defined and robust to measurement/misclassification bias? Means of assessment reported?,Sample size appropriate?,Analytic methods described/justified and appropriate? ,Some estimate of variance is reported for the main results?,Controlled for confounding?,Results reported in sufficient detail?,Conclusions supported by the results?,condition
70,yes,,,Delayed versus immediate feedback in children's and adults' vocabulary learning,metcalfe2009,yes,"Metcalfe, J., Kornell, N., & Finn, B. (2009). Delayed versus immediate feedback in children’s and adults’ vocabulary learning. Memory & cognition, 37(8), 1077-1087.",,10.3758/MC.37.8.1077,2009,WoS search_first,journalArticle,EK,yes,US,exp,2,different,correct_response,seconds,86400,0,86400,86400,one_go,3 days,75,86400,tertiary,language_learning,lower_order,,curriculum_based_tasl,not_adjusted,no,no,lab_computer,semantic,no_info,no_info,no_info,no_info,no_info,association,pairs(word+definition),within,Study-Training-Posttest,NA,NA,no,posttest_performance,memory_retrieval,recall(cued_recall),recall,identical_to_training,technology,no_info,,no,,NA,no,yes,yes,1,1,1,1,only_for_errors,only_for_errors,NA,NA,no,no,yes,20,20,20,20,0.25,0.47,,,0.07,0.06,,,,,,,,,,,,,,,,,,,,,,,,-0.25,0.33,,,within_with_mean_se,,"for experiment 2, we decided to record the controlled lag and uncontrolled lag analysis separately as they were reported separately",yes,yes,yes,yes,yes,NA,yes,yes,yes,yes,yes,yes,yes,yes,uncontrolled_lag
71,yes,,,"Delayed, But Not Immediate, Feedback After Multiple-Choice Questions Increases Performance on a Subsequent Short-Answer, But Not Multiple-Choice, Exam: Evidence for the Dual-Process Theory of Memory",sinha2015,yes,"Sinha, N., & Glass, A. L. (2015). Delayed, but not immediate, feedback after multiple-choice questions increases performance on a subsequent short-answer, but not multiple-choice, exam: Evidence for the dual-process theory of memory. The Journal of general psychology, 142(2), 118-134.",,10.1080/00221309.2015.1024600,2015,WoS search_first,journalArticle,EK,yes,US,exp,1,,correct_response,item,8,1,9,NA,one_go,no_info,18,NA,tertiary,STEM,higher_order,,curriculum_based_tasl,not_adjusted,no,yes,classroom_computer,semantic,21.54,1.8,19,36,51.69,MCQ,MCQ,within,other,counterbalanced,NA,no,posttest_performance,memory_retrieval,recall(free_recall),short_open_answer,mixed,no_info,non_adaptive,,no,no_info,NA,no,,no,1,1,5,5,independent_of_error,independent_of_error,9,1,no,no,no,262,,262,262,85,90,13,12,,,,,,,,,,,,,,,,,,,,,,,,,,-0.24,0.09,,,within_with_mean_sd,,we decided to record the effect sizes from the short answer and multiple choice posttests separately as they are also reported separately,yes,yes,yes,yes,yes,NA,yes,yes,yes,yes,yes,partial,yes,yes,short_answer_posttest
71,yes,,,"Delayed, But Not Immediate, Feedback After Multiple-Choice Questions Increases Performance on a Subsequent Short-Answer, But Not Multiple-Choice, Exam: Evidence for the Dual-Process Theory of Memory",sinha2015,yes,"Sinha, N., & Glass, A. L. (2015). Delayed, but not immediate, feedback after multiple-choice questions increases performance on a subsequent short-answer, but not multiple-choice, exam: Evidence for the dual-process theory of memory. The Journal of general psychology, 142(2), 118-134.",,10.1080/00221309.2015.1024600,2015,WoS search_first,journalArticle,EK,yes,US,exp,1,,correct_response,item,8,1,9,NA,one_go,no_info,18,NA,tertiary,STEM,higher_order,,curriculum_based_tasl,not_adjusted,no,yes,classroom_computer,semantic,21.54,1.8,19,36,51.69,MCQ,MCQ,within,other,counterbalanced,NA,no,posttest_performance,knowledge_application,recognition,MCQ,mixed,no_info,non_adaptive,,no,no_info,NA,no,,no,1,1,5,5,independent_of_error,independent_of_error,9,1,no,no,no,262,,262,262,93,92,9.7,10.4,,,,,,,,,,,,,,,,,,,,,,,,,,-0.18,0.09,,,within_with_mean_sd,,we decided to record the effect sizes from the short answer and multiple choice posttests separately as they are also reported separately,yes,yes,yes,yes,yes,NA,yes,yes,yes,yes,yes,partial,yes,yes,mcq_posttest
71,yes,,,"Delayed, But Not Immediate, Feedback After Multiple-Choice Questions Increases Performance on a Subsequent Short-Answer, But Not Multiple-Choice, Exam: Evidence for the Dual-Process Theory of Memory",sinha2015,yes,"Sinha, N., & Glass, A. L. (2015). Delayed, but not immediate, feedback after multiple-choice questions increases performance on a subsequent short-answer, but not multiple-choice, exam: Evidence for the dual-process theory of memory. The Journal of general psychology, 142(2), 118-134.",,10.1080/00221309.2015.1024600,2015,WoS search_first,journalArticle,EK,yes,US,exp,2,different,correct_response,item,19,1,20,4275,one_go,9000,40,4275,tertiary,STEM,higher_order,,experimental_task,not_adjusted,no,yes,lab_computer,semantic,no_info,no_info,no_info,no_info,no_info,MCQ,MCQ,within,other,not_counterbalanced,NA,no,posttest_performance,memory_retrieval,recall(free_recall),short_open_answer,mixed,technology,non_adaptive,,no,0,NA,yes,,no,1,1,7,7,independent_of_error,independent_of_error,20,1,no,no,no,27,,27,27,42,52,16.4,16,,,,,,,,,,,,,,,,,,,,,,,,,,-0.17,0.28,,,within_with_mean_sd,,we decided to record the effect sizes from the short answer and multiple choice posttests separately as they are also reported separately,yes,yes,yes,yes,yes,NA,yes,yes,yes,yes,yes,partial,yes,yes,short_answer_posttest
71,yes,,,"Delayed, But Not Immediate, Feedback After Multiple-Choice Questions Increases Performance on a Subsequent Short-Answer, But Not Multiple-Choice, Exam: Evidence for the Dual-Process Theory of Memory",sinha2015,yes,"Sinha, N., & Glass, A. L. (2015). Delayed, but not immediate, feedback after multiple-choice questions increases performance on a subsequent short-answer, but not multiple-choice, exam: Evidence for the dual-process theory of memory. The Journal of general psychology, 142(2), 118-134.",,10.1080/00221309.2015.1024600,2015,WoS search_first,journalArticle,EK,yes,US,exp,2,different,correct_response,item,19,1,20,4275,one_go,9000,40,4275,tertiary,STEM,higher_order,,experimental_task,not_adjusted,no,yes,lab_computer,semantic,no_info,no_info,no_info,no_info,no_info,MCQ,MCQ,within,other,not_counterbalanced,NA,no,posttest_performance,knowledge_application,recognition,MCQ,mixed,technology,non_adaptive,,no,0,NA,yes,,no,1,1,7,7,independent_of_error,independent_of_error,20,1,no,no,no,27,,27,27,79,82,10.5,11,,,,,,,,,,,,,,,,,,,,,,,,,,-0.17,0.27,,,within_with_mean_sd,,we decided to record the effect sizes from the short answer and multiple choice posttests separately as they are also reported separately,yes,yes,yes,yes,yes,NA,yes,yes,yes,yes,yes,partial,yes,yes,mcq_posttest
71,yes,,,"Delayed, But Not Immediate, Feedback After Multiple-Choice Questions Increases Performance on a Subsequent Short-Answer, But Not Multiple-Choice, Exam: Evidence for the Dual-Process Theory of Memory",sinha2015,yes,"Sinha, N., & Glass, A. L. (2015). Delayed, but not immediate, feedback after multiple-choice questions increases performance on a subsequent short-answer, but not multiple-choice, exam: Evidence for the dual-process theory of memory. The Journal of general psychology, 142(2), 118-134.",,10.1080/00221309.2015.1024600,2015,WoS search_first,journalArticle,EK,yes,US,exp,3,different,correct_response,item,19,1,20,4275,one_go,9000,40,4275,tertiary,STEM,higher_order,,experimental_task,not_adjusted,no,yes,lab_computer,semantic,no_info,no_info,no_info,no_info,no_info,MCQ,MCQ,within,other,counterbalanced,NA,no,posttest_performance,memory_retrieval,recall(free_recall),short_open_answer,mixed,technology,non_adaptive,,no,0,NA,yes,,no,1,1,7,7,independent_of_error,independent_of_error,20,1,no,no,no,61,,61,61,34.1,41.08,17.5,20.2,,,,,,,,,,,,,,,,,,,,,,,,,,-0.15,0.18,,,within_with_mean_sd,,"we decided to record the effect sizes from the short answer and multiple choice posttests separately as they are also reported separately

For Experiment 3, in which confidence ratings were collected on the initial exams, only the confident responses on the initial exam were included in the analysis as also done in the metanalysis of the original study",yes,yes,yes,yes,yes,NA,yes,yes,yes,yes,yes,partial,yes,yes,short_answer_posttest
71,yes,,,"Delayed, But Not Immediate, Feedback After Multiple-Choice Questions Increases Performance on a Subsequent Short-Answer, But Not Multiple-Choice, Exam: Evidence for the Dual-Process Theory of Memory",sinha2015,yes,"Sinha, N., & Glass, A. L. (2015). Delayed, but not immediate, feedback after multiple-choice questions increases performance on a subsequent short-answer, but not multiple-choice, exam: Evidence for the dual-process theory of memory. The Journal of general psychology, 142(2), 118-134.",,10.1080/00221309.2015.1024600,2015,WoS search_first,journalArticle,EK,yes,US,exp,3,different,correct_response,item,19,1,20,4275,one_go,9000,40,4275,tertiary,STEM,higher_order,,experimental_task,not_adjusted,no,yes,lab_computer,semantic,no_info,no_info,no_info,no_info,no_info,MCQ,MCQ,within,other,counterbalanced,NA,no,posttest_performance,knowledge_application,recognition,MCQ,mixed,technology,non_adaptive,,no,0,NA,yes,,no,1,1,7,7,independent_of_error,independent_of_error,20,1,no,no,no,61,,61,61,74.2,73.3,18.5,17.8,,,,,,,,,,,,,,,,,,,,,,,,,,-0.15,0.18,,,within_with_mean_sd,,"we decided to record the effect sizes from the short answer and multiple choice posttests separately as they are also reported separately

For Experiment 3, in which confidence ratings were collected on the initial exams, only the confident responses on the initial exam were included in the analysis as also done in the metanalysis of the original study",yes,yes,yes,yes,yes,NA,yes,yes,yes,yes,yes,partial,yes,yes,mcq_posttest
74,yes,,,The effect of feedback timing on L2 Spanish vocabulary acquisition in synchronous computer-mediated communication,henderson2021,yes,"Henderson, C. (2021). The effect of feedback timing on L2 Spanish vocabulary acquisition in synchronous computer-mediated communication. Language Teaching Research, 25(2), 185-208.",,10.1177/1362168819832907,2021,WoS search_first,journalArticle,EK,yes,US,exp,1,,correct_response,item,9,1,10,1080,one_go,1200,10,1080,tertiary,language_learning,lower_order,,curriculum_based_tasl,not_adjusted,no,yes,lab_computer,semantic,no_info,no_info,no_info,no_info,73.33,one_way_info_gap,one_way_info_gap,between,Pretest-Training-Posttest,NA,randomly,no,posttest_performance,memory_retrieval,recall(free_recall),recall,identical_to_training,experimenter_by_technology,non_adaptive,,no,no_info,NA,no,yes,yes,1,1,0,0,only_for_errors,only_for_errors,NA,NA,yes,yes,no,30,10,10,10,0.67,0.64,0.17,0.19,,,,,,,,,,,,,,,,,,,,,,,,,,-0.14,0.45,,,between_with_mean_sd,,there is only one effect size that is interesting for our metanalaysis,yes,yes,yes,yes,yes,NA,yes,yes,yes,yes,yes,partial,yes,yes,
75,yes,,,"Response Format, Not Semantic Activation, Influences the Failed Retrieval Effect",tanaka2019,yes,"Tanaka, S., Miyatani, M., & Iwaki, N. (2019). Response format, not semantic activation, influences the failed retrieval effect. Frontiers in Psychology, 10, 599.",,10.3389/fpsyg.2019.00599,2019,WoS search_first,journalArticle,EK,yes,Japan,exp,1,,correct_response,seconds,336,0,336,0,one_go,no_info,25,336,tertiary,general_cognitive_skills,lower_order,,experimental_task,not_adjusted,yes,no,lab_computer,semantic,19.9,1.2,no_info,no_info,62.96,association,pairs(words),within,Study-Training-Posttest,counterbalanced,NA,yes,posttest_performance,memory_retrieval,recall(cued_recall),cued_recall,identical_to_training,technology,non_adaptive,,no,no_info,NA,yes,,yes,1,1,0,0,independent_of_error,independent_of_error,10,no_info,no,no,no,27,27,27,27,0.75,0.74,0.18,0.21,,,,,,,,,,,,,,,,,,,,,,,,,,-0.12,0.27,,,within_with_mean_sd,,we decided to have single and multiple answer conditions comparison of immediate and delayed feedback separately as they are reported separately,yes,yes,yes,yes,yes,NA,yes,yes,yes,yes,yes,yes,yes,yes,single_answer
75,yes,,,"Response Format, Not Semantic Activation, Influences the Failed Retrieval Effect",tanaka2019,yes,"Tanaka, S., Miyatani, M., & Iwaki, N. (2019). Response format, not semantic activation, influences the failed retrieval effect. Frontiers in Psychology, 10, 599.",,10.3389/fpsyg.2019.00599,2019,WoS search_first,journalArticle,EK,yes,Japan,exp,1,,correct_response,seconds,336,0,336,0,one_go,no_info,25,336,tertiary,general_cognitive_skills,lower_order,,experimental_task,not_adjusted,yes,no,lab_computer,semantic,19.9,1.2,no_info,no_info,62.96,association,pairs(words),within,Study-Training-Posttest,counterbalanced,NA,yes,posttest_performance,memory_retrieval,recall(cued_recall),cued_recall,identical_to_training,technology,non_adaptive,,no,no_info,NA,yes,,yes,1,1,0,0,independent_of_error,independent_of_error,10,no_info,no,no,no,27,27,27,27,0.76,0.74,0.16,0.15,,,,,,,,,,,,,,,,,,,,,,,,,,-0.11,0.27,,,within_with_mean_sd,,we decided to have single and multiple answer conditions comparison of immediate and delayed feedback separately as they are reported separately,yes,yes,yes,yes,yes,NA,yes,yes,yes,yes,yes,yes,yes,yes,multiple_answer
75,yes,,,"Response Format, Not Semantic Activation, Influences the Failed Retrieval Effect",tanaka2019,yes,"Tanaka, S., Miyatani, M., & Iwaki, N. (2019). Response format, not semantic activation, influences the failed retrieval effect. Frontiers in Psychology, 10, 599.",,10.3389/fpsyg.2019.00599,2019,WoS search_first,journalArticle,EK,yes,Japan,exp,2,different,correct_response,seconds,270,0,270,0,one_go,no_info,100,270,tertiary,general_cognitive_skills,lower_order,,experimental_task,not_adjusted,yes,no,lab_computer,semantic,19.3,2,no_info,no_info,80,association,pairs(words),within,Study-Training-Posttest,counterbalanced,NA,yes,posttest_performance,memory_retrieval,recall(cued_recall),cued_recall,identical_to_training,technology,non_adaptive,,no,no_info,NA,yes,,yes,1,1,0,0,independent_of_error,independent_of_error,10,no_info,no,no,no,25,25,25,25,0.73,0.7,0.16,0.17,,,,,,,,,,,,,,,,,,,,,,,,,0.14,-0.11,0.28,,,within_with_mean_sd,,we decided to have short delay and long delay conditions comparison of immediate and delayed feedback separately as they are reported separately,yes,yes,yes,yes,yes,NA,yes,yes,yes,yes,yes,yes,yes,yes,short_delay
75,yes,,,"Response Format, Not Semantic Activation, Influences the Failed Retrieval Effect",tanaka2019,yes,"Tanaka, S., Miyatani, M., & Iwaki, N. (2019). Response format, not semantic activation, influences the failed retrieval effect. Frontiers in Psychology, 10, 599.",,10.3389/fpsyg.2019.00599,2019,WoS search_first,journalArticle,EK,yes,Japan,exp,2,different,correct_response,seconds,624,0,624,0,one_go,no_info,100,624,tertiary,general_cognitive_skills,lower_order,,experimental_task,not_adjusted,yes,no,lab_computer,semantic,19.3,2,no_info,no_info,80,association,pairs(words),within,Study-Training-Posttest,counterbalanced,NA,yes,posttest_performance,memory_retrieval,recall(cued_recall),cued_recall,identical_to_training,technology,non_adaptive,,no,no_info,NA,yes,,yes,1,1,0,0,independent_of_error,independent_of_error,10,no_info,no,no,no,25,25,25,25,0.73,0.68,0.16,0.19,,,,,,,,,,,,,,,,,,,,,,,,,0.27,-0.1,0.28,,,within_with_mean_sd,,we decided to have short delay and long delay conditions comparison of immediate and delayed feedback separately as they are reported separately,yes,yes,yes,yes,yes,NA,yes,yes,yes,yes,yes,yes,yes,yes,long_delay
75,yes,,,"Response Format, Not Semantic Activation, Influences the Failed Retrieval Effect",tanaka2019,yes,"Tanaka, S., Miyatani, M., & Iwaki, N. (2019). Response format, not semantic activation, influences the failed retrieval effect. Frontiers in Psychology, 10, 599.",,10.3389/fpsyg.2019.00599,2019,WoS search_first,journalArticle,EK,yes,Japan,exp,3a,different,correct_response,seconds,1224,0,1224,0,one_go,no_info,25,1224,tertiary,general_cognitive_skills,lower_order,,experimental_task,not_adjusted,yes,no,lab_computer,semantic,19.6,1.4,no_info,no_info,88,association,pairs(words),within,Study-Training-Posttest,counterbalanced,NA,yes,posttest_performance,memory_retrieval,recall(cued_recall),cued_recall,identical_to_training,technology,non_adaptive,,no,no_info,NA,yes,,yes,1,1,0,0,independent_of_error,independent_of_error,10,no_info,no,no,no,25,25,25,25,0.7,0.67,0.19,0.18,,,,,,,,,,,,,,,,,,,,,,,,,,-0.09,0.28,,,within_with_mean_sd,,we decided to have single and multiple answer conditions comparison of immediate and delayed feedback separately as they are reported separately,yes,yes,yes,yes,yes,NA,yes,yes,yes,yes,yes,yes,yes,yes,single_answer
75,yes,,,"Response Format, Not Semantic Activation, Influences the Failed Retrieval Effect",tanaka2019,yes,"Tanaka, S., Miyatani, M., & Iwaki, N. (2019). Response format, not semantic activation, influences the failed retrieval effect. Frontiers in Psychology, 10, 599.",,10.3389/fpsyg.2019.00599,2019,WoS search_first,journalArticle,EK,yes,Japan,exp,3a,different,correct_response,seconds,1224,0,1224,0,one_go,no_info,25,1224,tertiary,general_cognitive_skills,lower_order,,experimental_task,not_adjusted,yes,no,lab_computer,semantic,19.6,1.4,no_info,no_info,88,association,pairs(words),within,Study-Training-Posttest,counterbalanced,NA,yes,posttest_performance,memory_retrieval,recall(cued_recall),cued_recall,identical_to_training,technology,non_adaptive,,no,no_info,NA,yes,,yes,1,1,0,0,independent_of_error,independent_of_error,10,no_info,no,no,no,25,25,25,25,0.7,0.67,0.19,0.18,,,,,,,,,,,,,,,,,,,,,,,,,,-0.09,0.28,,,within_with_mean_sd,,we decided to have single and multiple answer conditions comparison of immediate and delayed feedback separately as they are reported separately,yes,yes,yes,yes,yes,NA,yes,yes,yes,yes,yes,yes,yes,yes,multiple_answer
75,yes,,,"Response Format, Not Semantic Activation, Influences the Failed Retrieval Effect",tanaka2019,yes,"Tanaka, S., Miyatani, M., & Iwaki, N. (2019). Response format, not semantic activation, influences the failed retrieval effect. Frontiers in Psychology, 10, 599.",,10.3389/fpsyg.2019.00599,2019,WoS search_first,journalArticle,EK,yes,Japan,exp,3b,different,correct_response,seconds,1200,0,1200,0,one_go,no_info,25,1200,tertiary,general_cognitive_skills,lower_order,,experimental_task,not_adjusted,yes,no,lab_computer,semantic,20,1.2,no_info,no_info,96,association,pairs(words),within,Study-Training-Posttest,counterbalanced,NA,yes,posttest_performance,memory_retrieval,recall(cued_recall),cued_recall,identical_to_training,technology,non_adaptive,,no,no_info,NA,yes,,yes,1,1,0,0,independent_of_error,independent_of_error,10,no_info,no,no,no,25,25,25,25,0.66,0.67,0.18,0.2,,,,,,,,,,,,,,,,,,,,,,,,,,-0.08,0.28,,,within_with_mean_sd,,we decided to have single and multiple answer conditions comparison of immediate and delayed feedback separately as they are reported separately,yes,yes,yes,yes,yes,NA,yes,yes,yes,yes,yes,yes,yes,yes,single_answer
